CamCarcacas2;
2026-07-30 00:00;2026-07-31 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-30 00:00:00.0;OFF;ON;100;-3,40;-4;-0,90;9,50;95,90;112,80;2,50;6;99,60;-1,10;-1,40;
2026-07-30 00:01:00.0;OFF;ON;100;-3,30;-4;-0,90;9,50;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:02:00.0;OFF;ON;100;-3,30;-4;-0,90;9,50;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:03:00.0;OFF;ON;100;-3,40;-4;-0,90;9,40;95,80;112,80;2,50;6;99,60;-1,10;-1,40;
2026-07-30 00:04:00.0;OFF;ON;100;-3,40;-4;-0,90;9,40;95,80;112,80;2,50;6;99,60;-1,10;-1,40;
2026-07-30 00:05:00.0;OFF;ON;100;-3,30;-4;-0,90;9,40;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:06:00.0;OFF;ON;100;-3,30;-4;-0,90;9,40;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:07:00.0;OFF;ON;100;-3,40;-4;-0,90;9,30;95,80;112,80;2,50;6;99,60;-1,10;-1,40;
2026-07-30 00:08:00.0;OFF;ON;100;-3,40;-4;-0,90;9,30;95,80;112,80;2,50;6;99,60;-1,10;-1,40;
2026-07-30 00:09:00.0;OFF;ON;100;-3,30;-4;-0,90;9,30;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:10:00.0;OFF;ON;100;-3,30;-4;-0,90;9,30;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:11:00.0;OFF;ON;100;-3,40;-4;-0,90;9,20;95,80;112,80;2,50;6;99,60;-1,10;-1,40;
2026-07-30 00:12:00.0;OFF;ON;100;-3,30;-4;-0,90;9,20;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:13:00.0;OFF;ON;100;-3,40;-4;-0,90;9,20;95,80;112,80;2,50;6;99,70;-1,10;-1,40;
2026-07-30 00:14:00.0;OFF;ON;100;-3,30;-4;-0,90;9,20;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:15:00.0;OFF;ON;100;-3,30;-4;-0,90;9,20;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:16:00.0;OFF;ON;100;-3,30;-4;-0,90;9,10;95,80;112,80;2,40;6;100;-1,10;-1,40;
2026-07-30 00:17:00.0;OFF;ON;100;-3,40;-4;-0,90;9,10;95,80;112,80;2,50;6;99,60;-1,10;-1,40;
2026-07-30 00:18:00.0;OFF;ON;100;-3,50;-4;-0,90;9,10;95,80;112,80;2,80;6;99;-1,20;-1,40;
2026-07-30 00:19:00.0;OFF;ON;100;-3,80;-4;-1;9,10;95,80;112,80;2,90;6;98,70;-1,20;-1,50;
2026-07-30 00:20:00.0;OFF;ON;100;-3,50;-4;-1;9;95,50;112,80;2,50;6;100;-1,20;-1,60;
2026-07-30 00:21:00.0;OFF;ON;100;-3,30;-4;-0,90;9;95,50;112,80;2,40;6;100;-1,20;-1,50;
