CamCarcacas2;
2026-07-21 00:00;2026-07-22 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-21 00:00:00.0;OFF;ON;90;-3,40;-3,80;-0,30;10,70;94,20;107,60;3,10;3,50;100;-0,50;-1,30;
2026-07-21 00:01:00.0;OFF;ON;90;-3,40;-3,80;-0,30;10,60;94,30;107,60;3,20;3,50;99,50;-0,50;-1,30;
2026-07-21 00:02:00.0;OFF;ON;90;-3,40;-3,80;-0,30;10,60;94,30;107,60;3,10;3,50;100;-0,50;-1,30;
2026-07-21 00:03:00.0;OFF;ON;90;-3,40;-3,80;-0,30;10,60;94,30;107,60;3,10;3,50;100;-0,50;-1,30;
2026-07-21 00:04:00.0;OFF;ON;90;-3,40;-3,80;-0,30;10,50;94,30;107,60;3,10;3,50;99,40;-0,50;-1,30;
2026-07-21 00:05:00.0;OFF;ON;90;-3,40;-3,80;-0,30;10,50;94,20;107,60;3,10;3,50;99,50;-0,50;-1,30;
2026-07-21 00:06:00.0;OFF;ON;90;-3,40;-3,80;-0,30;10,50;94,20;107,60;3;3,50;100;-0,60;-1,30;
2026-07-21 00:07:00.0;OFF;ON;90;-3,40;-3,80;-0,30;10,50;94,20;107,60;3,10;3,50;99,60;-0,50;-1,30;
2026-07-21 00:08:00.0;OFF;ON;90;-3,40;-3,80;-0,30;10,40;94,20;107,60;3;3,50;100;-0,50;-1,30;
2026-07-21 00:09:00.0;OFF;ON;90;-3,40;-3,80;-0,40;10,40;94,30;107,60;3;3,50;100;-0,60;-1,30;
2026-07-21 00:10:00.0;OFF;ON;90;-3,50;-3,90;-0,40;10,40;94,20;107,60;3,10;3,50;99,30;-0,60;-1,30;
2026-07-21 00:11:00.0;OFF;ON;90;-3,40;-3,90;-0,40;10,30;94,30;107,60;3,10;3,50;99,70;-0,60;-1,30;
2026-07-21 00:12:00.0;OFF;ON;90;-3,50;-3,90;-0,40;10,30;94,30;107,60;3,10;3,50;99,40;-0,60;-1,30;
2026-07-21 00:13:00.0;OFF;ON;90;-3,40;-3,90;-0,40;10,30;94,30;107,60;3;3,50;100;-0,60;-1,30;
