CamCarcacas2;
2026-06-01 00:00;2026-06-02 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-06-01 00:00:00.0;OFF;ON;50;0,50;-2,90;0,60;-2,20;97,70;118,10;0;9,50;99,40;0,50;0,80;
2026-06-01 00:01:00.0;OFF;ON;50;0,60;-2,90;0,60;-2,20;97,70;118,10;0;9,50;100;0,40;0,80;
2026-06-01 00:02:00.0;OFF;ON;50;0,60;-2,90;0,60;-2,20;97,70;118,10;0;9,50;100;0,50;0,80;
2026-06-01 00:03:00.0;OFF;ON;50;0,50;-2,90;0,60;-2,20;97,80;118,10;0,10;9,50;99,50;0,50;0,80;
2026-06-01 00:04:00.0;OFF;ON;50;0,60;-2,90;0,60;-2,20;97,70;118,10;0;9,50;100;0,40;0,80;
2026-06-01 00:05:00.0;OFF;ON;50;0,50;-2,90;0,60;-2,20;97,70;118,10;-0,10;9,50;99,50;0,40;0,80;
2026-06-01 00:06:00.0;OFF;ON;50;0,60;-2,90;0,60;-2,20;97,70;118,10;0;9,50;100;0,50;0,80;
2026-06-01 00:07:00.0;OFF;ON;50;0,50;-2,90;0,60;-2,20;97,80;118,10;0;9,50;99,60;0,50;0,80;
2026-06-01 00:08:00.0;OFF;ON;50;0,60;-2,90;0,60;-2,20;97,80;118,10;0,10;9,50;100;0,50;0,80;
