CamCarcacas2;
2026-07-14 00:00;2026-07-15 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-14 00:00:00.0;OFF;ON;100;-6,80;-3,50;1;12,80;94;89,40;7,70;4,50;100;0,60;-0,30;
2026-07-14 00:01:00.0;OFF;ON;100;-6,10;-3,50;1;12,80;93,90;89,50;7,10;4,50;100;0,60;-0,30;
2026-07-14 00:02:00.0;OFF;ON;100;-6,80;-3,60;0,90;12,80;93,90;89,50;7,70;4,50;100;0,60;-0,30;
2026-07-14 00:03:00.0;OFF;ON;100;-6,80;-3,60;0,90;12,70;93,90;89,40;7,70;4,50;100;0,60;-0,40;
2026-07-14 00:04:00.0;OFF;ON;100;-5,70;-3,60;0,90;12,70;93,90;89,40;6,60;4,50;100;0,60;-0,40;
2026-07-14 00:05:00.0;OFF;ON;100;-6,90;-3,70;0,80;12,70;93,90;89,40;7,70;4,50;100;0,50;-0,40;
2026-07-14 00:06:00.0;OFF;ON;100;-38,80;-3,70;0,80;12,60;94;89,40;39,60;4,50;100;0,50;-0,40;
2026-07-14 00:07:00.0;OFF;ON;100;-7;-3,70;0,80;12,60;93,90;89,40;7,80;4,50;100;0,50;-0,40;
2026-07-14 00:08:00.0;OFF;ON;100;-6,60;-3,70;0,80;12,60;93,90;89,40;7,50;4,50;100;0,50;-0,40;
2026-07-14 00:09:00.0;OFF;ON;100;-16,50;-3,70;0,80;12,60;93,80;89,40;17,30;4,50;100;0,50;-0,40;
2026-07-14 00:10:00.0;OFF;ON;100;-6,80;-3,70;0,80;12,60;93,90;89,40;7,60;4,50;100;0,50;-0,40;
2026-07-14 00:11:00.0;OFF;ON;100;-36;-3,80;0,70;12,50;93,80;89,40;36,80;4,50;100;0,40;-0,50;
2026-07-14 00:12:00.0;OFF;ON;100;-7,30;-3,80;0,70;12,50;93,80;89,40;8;4,50;100;0,40;-0,50;
2026-07-14 00:13:00.0;OFF;ON;100;-6,50;-3,80;0,70;12,50;93,80;89,40;7,20;4,50;100;0,40;-0,50;
2026-07-14 00:14:00.0;OFF;ON;100;-6,60;-3,80;0,70;12,40;93,80;89,40;7,30;4,50;100;0,40;-0,50;
2026-07-14 00:15:00.0;OFF;ON;100;-5,40;-3,80;0,70;12,40;93,80;89,40;6,10;4,50;100;0,40;-0,50;
2026-07-14 00:16:00.0;OFF;ON;100;-6;-3,90;0,60;12,40;93,90;89,40;6,60;4,50;100;0,30;-0,50;
2026-07-14 00:17:00.0;OFF;ON;100;-6,80;-3,90;0,60;12,40;93,80;89,40;7,40;4,50;100;0,30;-0,60;
2026-07-14 00:18:00.0;OFF;ON;100;-35;-3,90;0,60;12,30;93,80;89,40;35,70;4,50;100;0,30;-0,60;
2026-07-14 00:19:00.0;OFF;ON;100;-6,50;-3,90;0,60;12,30;93,80;89,40;7,10;4,50;100;0,30;-0,60;
2026-07-14 00:20:00.0;OFF;ON;100;-6,10;-3,90;0,60;12,30;93,80;89,40;6,70;4,50;100;0,30;-0,60;
2026-07-14 00:21:00.0;OFF;ON;100;-5,60;-3,90;0,60;12,20;93,90;89,40;6,10;4,50;100;0,30;-0,60;
2026-07-14 00:22:00.0;OFF;ON;100;-6,40;-3,90;0,60;12,20;93,80;89,40;7;4,50;100;0,30;-0,60;
2026-07-14 00:23:00.0;OFF;ON;100;-40;-4;0,50;12,20;93,80;89,40;40,50;4,50;100;0,20;-0,60;
2026-07-14 00:24:00.0;OFF;ON;100;-6,40;-4;0,50;12,20;93,90;89,40;6,90;4,50;100;0,20;-0,60;
2026-07-14 00:25:00.0;OFF;ON;100;-6,50;-4;0,50;12,10;93,90;89,40;7;4,50;100;0,20;-0,60;
2026-07-14 00:26:00.0;OFF;ON;100;-5,90;-4;0,50;12,10;93,90;89,40;6,40;4,50;100;0,20;-0,60;
2026-07-14 00:27:00.0;OFF;ON;100;-27,70;-4;0,50;12,10;93,90;89,40;28,20;4,50;100;0,20;-0,70;
2026-07-14 00:28:00.0;OFF;ON;100;-5,90;-4;0,50;12,10;93,90;89,40;6,30;4,50;100;0,20;-0,70;
2026-07-14 00:29:00.0;OFF;ON;100;-14,50;-4;0,40;12;93,90;89,40;14,90;4,50;100;0,10;-0,70;
2026-07-14 00:30:00.0;OFF;ON;100;-40;-4;0,40;12;93,90;89,40;40,40;4,50;100;0,10;-0,70;
2026-07-14 00:31:00.0;OFF;ON;100;-5,50;-4;0,40;12;93,90;89,40;5,90;4,50;100;0,10;-0,70;
2026-07-14 00:32:00.0;OFF;ON;100;-5,50;-4;0,40;11,90;93,80;89,40;5,90;4,50;100;0,10;-0,70;
