CamCarcacas2;
2026-07-28 00:00;2026-07-29 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-28 00:00:00.0;OFF;ON;100;-3,40;-4;-0,40;12,70;95,80;131;3;6;99,80;-0,50;-1;
2026-07-28 00:01:00.0;OFF;ON;100;-3,40;-4;-0,40;12,60;95,80;131;3;6;99,60;-0,50;-1;
2026-07-28 00:02:00.0;OFF;ON;100;-3,40;-4;-0,40;12,60;95,80;131;3;6;99,60;-0,50;-1;
2026-07-28 00:03:00.0;OFF;ON;100;-3,40;-4;-0,40;12,60;95,80;131;3;6;99,90;-0,50;-1;
2026-07-28 00:04:00.0;OFF;ON;100;-3,30;-4;-0,40;12,60;95,80;131;2,90;6;100;-0,60;-1,10;
2026-07-28 00:05:00.0;OFF;ON;100;-3,40;-4;-0,40;12,50;95,80;131;3;6;99,50;-0,60;-1;
2026-07-28 00:06:00.0;OFF;ON;100;-3,40;-4;-0,40;12,50;95,80;131;3;6;99,60;-0,60;-1,10;
2026-07-28 00:07:00.0;OFF;ON;100;-3,40;-4;-0,40;12,50;95,80;131;3;6;99,60;-0,60;-1,10;
2026-07-28 00:08:00.0;OFF;ON;100;-3,40;-4;-0,40;12,50;95,80;131;3;6;99,50;-0,60;-1,10;
2026-07-28 00:09:00.0;OFF;ON;100;-3,30;-4;-0,40;12,40;95,80;131;2,90;6;100;-0,60;-1,10;
2026-07-28 00:10:00.0;OFF;ON;100;-3,40;-4;-0,40;12,40;95,80;131;2,90;6;99,90;-0,60;-1,10;
2026-07-28 00:11:00.0;OFF;ON;100;-3,40;-4;-0,40;12,30;95,80;131;3;6;99,60;-0,60;-1,10;
2026-07-28 00:12:00.0;OFF;ON;100;-3,40;-4;-0,40;12,30;95,70;131;3;6;99,70;-0,60;-1,10;
2026-07-28 00:13:00.0;OFF;ON;100;-3,40;-4;-0,40;12,30;95,70;131;3;6;99,50;-0,60;-1,10;
2026-07-28 00:14:00.0;OFF;ON;100;-3,40;-4;-0,40;12,30;95,70;131;3;6;99,60;-0,60;-1,10;
2026-07-28 00:15:00.0;OFF;ON;100;-3,40;-4;-0,40;12,20;95,80;131;3;6;99,60;-0,60;-1,10;
2026-07-28 00:16:00.0;OFF;ON;100;-3,40;-4;-0,40;12,20;95,70;131;3;6;99,60;-0,60;-1,10;
2026-07-28 00:17:00.0;OFF;ON;100;-3,40;-4;-0,40;12,20;95,70;131;3;6;99,60;-0,60;-1,10;
2026-07-28 00:18:00.0;OFF;ON;100;-3,40;-4;-0,40;12,10;95,70;131;3;6;99,60;-0,60;-1,10;
2026-07-28 00:19:00.0;OFF;ON;100;-3,30;-4;-0,40;12,10;95,70;131;2,90;6;100;-0,60;-1,10;
2026-07-28 00:20:00.0;OFF;ON;100;-3,30;-4;-0,40;12,10;95,70;131;2,90;6;100;-0,60;-1,10;
2026-07-28 00:21:00.0;OFF;ON;100;-3,40;-4;-0,50;12,10;95,70;131;2,90;6;99,80;-0,60;-1,10;
2026-07-28 00:22:00.0;OFF;ON;100;-3,30;-4;-0,50;12;95,70;131;2,90;6;100;-0,60;-1,10;
2026-07-28 00:23:00.0;OFF;ON;100;-3,40;-4;-0,50;12;95,70;131;3;6;99,60;-0,60;-1,10;
2026-07-28 00:24:00.0;OFF;ON;100;-3,40;-4;-0,50;12;95,70;130,90;2,90;6;99,70;-0,60;-1,10;
2026-07-28 00:25:00.0;OFF;ON;100;-3,30;-4;-0,50;11,90;95,70;130,90;2,90;6;100;-0,60;-1,10;
2026-07-28 00:26:00.0;OFF;ON;100;-3,30;-4;-0,50;11,90;95,70;130,90;2,80;6;100;-0,60;-1,10;
2026-07-28 00:27:00.0;OFF;ON;100;-3,30;-4;-0,50;11,90;95,80;130,90;2,90;6;100;-0,70;-1,10;
2026-07-28 00:28:00.0;OFF;ON;100;-3,40;-4;-0,50;11,90;95,80;131;2,90;6;99,60;-0,60;-1,10;
2026-07-28 00:29:00.0;OFF;ON;100;-3,40;-4;-0,50;11,80;95,80;131;2,90;6;99,70;-0,60;-1,10;
2026-07-28 00:30:00.0;OFF;ON;100;-3,30;-4;-0,50;11,80;95,80;130,90;2,80;6;100;-0,70;-1,10;
2026-07-28 00:31:00.0;OFF;ON;100;-3,40;-4;-0,50;11,80;95,70;130,90;2,90;6;99,70;-0,70;-1,10;
2026-07-28 00:32:00.0;OFF;ON;100;-3,40;-4;-0,50;11,70;95,80;130,90;2,90;6;99,80;-0,70;-1,10;
2026-07-28 00:33:00.0;OFF;ON;100;-3,40;-4;-0,50;11,70;95,70;130,90;2,90;6;99,60;-0,70;-1,10;
2026-07-28 00:34:00.0;OFF;ON;100;-3,30;-4;-0,50;11,70;95,80;130,90;2,80;6;99,80;-0,70;-1,10;
2026-07-28 00:35:00.0;OFF;ON;100;-3,30;-4;-0,50;11,70;95,70;130,90;2,80;6;100;-0,70;-1,10;
2026-07-28 00:36:00.0;OFF;ON;100;-3,40;-4;-0,50;11,60;95,70;130,90;2,90;6;99,70;-0,70;-1,10;
2026-07-28 00:37:00.0;OFF;ON;100;-3,30;-4;-0,50;11,60;95,80;130,90;2,80;6;100;-0,70;-1,10;
