CamCarcacas2;
2026-06-26 00:00;2026-06-27 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-06-26 00:00:00.0;OFF;ON;100;-2,20;-3,60;-0,10;9,40;95;91,80;2,10;3,50;98,70;-0,40;-0,80;
2026-06-26 00:01:00.0;OFF;ON;100;-3,10;-3,70;-0,10;9,40;94,90;91,80;2,90;3,50;95,80;-0,40;-0,80;
2026-06-26 00:02:00.0;OFF;ON;100;-2,60;-3,60;-0,20;9,40;95;91,80;2,50;3,50;99,60;-0,40;-0,80;
2026-06-26 00:03:00.0;OFF;ON;100;-2,60;-3,70;-0,20;9,40;95;91,80;2,50;3,50;99;-0,40;-0,80;
2026-06-26 00:04:00.0;OFF;ON;100;-3,50;-3,70;-0,20;9,30;95,10;91,80;3,30;3,50;93,70;-0,40;-0,80;
2026-06-26 00:05:00.0;OFF;ON;100;-2,10;-3,70;-0,20;9,30;94,80;91,80;1,90;3,50;100;-0,50;-0,90;
2026-06-26 00:06:00.0;OFF;ON;100;-2,40;-3,70;-0,20;9,30;94,90;91,80;2,20;3,50;99;-0,40;-0,80;
2026-06-26 00:07:00.0;OFF;ON;100;-3;-3,70;-0,20;9,30;94,90;91,80;2,80;3,50;97,30;-0,40;-0,80;
2026-06-26 00:08:00.0;OFF;ON;100;-4,10;-3,70;-0,20;9,20;95;91,80;3,90;3,50;91,10;-0,50;-0,80;
2026-06-26 00:09:00.0;OFF;ON;100;-2,60;-3,70;-0,20;9,20;94,90;91,80;2,40;3,50;99,70;-0,50;-0,90;
2026-06-26 00:10:00.0;OFF;ON;100;-2,30;-3,80;-0,30;9,20;94,80;91,80;2;3,50;100;-0,50;-1;
2026-06-26 00:11:00.0;OFF;ON;100;-3,40;-3,80;-0,30;9,20;94,80;91,80;3,10;3,50;93,50;-0,50;-0,90;
2026-06-26 00:12:00.0;OFF;ON;100;-3,10;-3,80;-0,30;9,10;94,80;91,80;2,80;3,50;96,90;-0,50;-0,90;
2026-06-26 00:13:00.0;OFF;ON;100;-3,40;-3,80;-0,30;9,10;94,90;91,80;3,10;3,50;95,20;-0,50;-0,90;
2026-06-26 00:14:00.0;OFF;ON;100;-2,60;-3,80;-0,30;9,10;94,80;91,80;2,30;3,50;99,30;-0,60;-1;
2026-06-26 00:15:00.0;OFF;ON;100;-3,50;-3,80;-0,30;9,10;94,80;91,80;3,20;3,50;95,30;-0,50;-1;
2026-06-26 00:16:00.0;OFF;ON;100;-3,20;-3,80;-0,30;9,10;94,70;91,80;2,90;3,50;96,70;-0,60;-1;
2026-06-26 00:17:00.0;OFF;ON;100;-3,20;-3,80;-0,30;9;94,80;91,80;2,90;3,50;96,70;-0,60;-1;
2026-06-26 00:18:00.0;OFF;ON;100;-3,60;-3,80;-0,30;9;94,80;91,80;3,20;3,50;94,30;-0,60;-1;
2026-06-26 00:19:00.0;OFF;ON;100;-3,40;-3,90;-0,40;9;94,70;91,80;3;3,50;95,10;-0,60;-1,10;
2026-06-26 00:20:00.0;OFF;ON;100;-3,20;-3,90;-0,40;9;94,70;91,80;2,80;3,50;98;-0,60;-1;
2026-06-26 00:21:00.0;OFF;ON;100;-2,90;-3,90;-0,40;9;94,70;91,80;2,50;3,50;100;-0,60;-1,10;
2026-06-26 00:22:00.0;OFF;ON;100;-3,30;-3,90;-0,40;8,90;94,70;91,80;2,90;3,50;97,40;-0,60;-1;
2026-06-26 00:23:00.0;OFF;ON;100;-3,50;-3,90;-0,40;8,90;94,80;91,80;3,10;3,50;93,20;-0,70;-1;
2026-06-26 00:24:00.0;OFF;ON;100;-2,90;-3,90;-0,40;8,90;94,60;91,80;2,50;3,50;98,10;-0,70;-1,10;
2026-06-26 00:25:00.0;OFF;ON;100;-3,10;-3,90;-0,30;8,90;94,80;91,80;2,70;3,50;97,40;-0,70;-1,10;
2026-06-26 00:26:00.0;OFF;ON;100;-3,30;-3,80;-0,30;8,90;94,90;91,80;3;3,50;96,70;-0,70;-1,10;
2026-06-26 00:27:00.0;OFF;ON;100;-3,60;-3,70;-0,20;8,90;95,10;82,10;3,40;3,50;94,40;-0,70;-1,10;
2026-06-26 00:28:00.0;OFF;ON;100;-3,30;-3,70;-0,20;8,90;95,10;78,80;3,10;3,50;94,60;-0,70;-1,10;
2026-06-26 00:29:00.0;OFF;ON;100;-2,70;-3,80;-0,30;9;95,10;78,70;2,40;3,50;100;-0,70;-1,10;
2026-06-26 00:30:00.0;OFF;ON;100;-3,30;-3,80;-0,30;9;95,10;78,50;3;3,50;96,60;-0,70;-1,10;
2026-06-26 00:31:00.0;OFF;ON;100;-3,20;-3,80;-0,30;9;95,10;78,50;2,90;3,50;98;-0,70;-1,10;
2026-06-26 00:32:00.0;OFF;ON;100;-3,50;-3,80;-0,30;9;95,10;78,50;3,20;3,50;95,90;-0,70;-1;
2026-06-26 00:33:00.0;OFF;ON;100;-3,50;-3,80;-0,30;9;95,10;78,40;3,20;3,50;95,40;-0,70;-1,20;
2026-06-26 00:34:00.0;OFF;ON;100;-3;-3,80;-0,30;8,90;94,90;78,40;2,70;3,50;98,50;-0,70;-1,10;
2026-06-26 00:35:00.0;OFF;ON;100;-3,20;-3,80;-0,30;8,90;94,90;78,40;2,90;3,50;96,90;-0,70;-1,10;
2026-06-26 00:36:00.0;OFF;ON;100;-3,50;-3,80;-0,30;8,80;95;78,40;3,20;3,50;94,10;-0,70;-1,10;
2026-06-26 00:37:00.0;OFF;ON;100;-3,40;-3,80;-0,40;8,80;95;78,40;3;3,50;95,60;-0,70;-1,20;
2026-06-26 00:38:00.0;OFF;ON;100;-3,20;-3,90;-0,40;8,70;94,80;78,30;2,80;3,50;97,80;-0,80;-1,20;
2026-06-26 00:39:00.0;OFF;ON;100;-3,20;-3,90;-0,40;8,70;94,80;78,40;2,80;3,50;98,60;-0,80;-1,20;
2026-06-26 00:40:00.0;OFF;ON;100;-3,10;-3,90;-0,40;8,70;94,80;78,50;2,70;3,50;96,10;-0,80;-1,20;
2026-06-26 00:41:00.0;OFF;ON;100;-3,80;-3,90;-0,40;8,60;94,90;78,50;3,40;3,50;92,10;-0,70;-1,10;
2026-06-26 00:42:00.0;OFF;ON;100;-3,40;-3,90;-0,40;8,60;94,90;78,50;3;3,50;95;-0,80;-1,20;
2026-06-26 00:43:00.0;OFF;ON;100;-3,50;-3,90;-0,40;8,60;94,80;78,50;3,10;3,50;96,70;-0,80;-1,20;
2026-06-26 00:44:00.0;OFF;ON;100;-3;-3,90;-0,40;8,50;94,80;78,50;2,50;3,50;99,10;-0,80;-1,20;
2026-06-26 00:45:00.0;OFF;ON;100;-3,10;-3,90;-0,40;8,50;94,80;78,70;2,70;3,50;97,80;-0,80;-1,20;
2026-06-26 00:46:00.0;OFF;ON;100;-2,80;-3,90;-0,40;8,50;94,90;78,70;2,40;3,50;100;-0,80;-1,30;
2026-06-26 00:47:00.0;OFF;ON;100;-3,30;-3,90;-0,50;8,40;94,80;78,70;2,80;3,50;97,70;-0,90;-1,30;
2026-06-26 00:48:00.0;OFF;ON;100;-3,30;-4;-0,50;8,40;94,70;78,60;2,80;3,50;98,70;-0,90;-1,30;
2026-06-26 00:49:00.0;OFF;ON;100;-3,20;-4;-0,50;8,40;94,70;78,50;2,70;3,50;98,30;-0,90;-1,30;
2026-06-26 00:50:00.0;OFF;ON;100;-3,50;-4;-0,50;8,40;94,70;78,30;3;3,50;96;-0,90;-1,30;
2026-06-26 00:51:00.0;OFF;ON;100;-3,50;-4;-0,50;8,30;94,70;78,30;3;3,50;97,10;-0,90;-1,40;
