CamCarcacas2;
2026-07-01 00:00;2026-07-02 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-01 00:00:00.0;OFF;ON;100;-3,50;-4;-0,70;8,50;94,30;87,90;2,80;3,50;98;-0,90;-1,40;
2026-07-01 00:01:00.0;OFF;ON;100;-3,50;-4;-0,70;8,50;94,40;87,90;2,80;3,50;98,60;-0,90;-1,40;
2026-07-01 00:02:00.0;OFF;ON;100;-3,60;-4;-0,80;8,50;94,30;87,90;2,80;3,50;99,20;-0,90;-1,40;
2026-07-01 00:03:00.0;OFF;ON;100;-3,70;-4;-0,80;8,40;94,30;87,90;2,90;3,50;99;-0,90;-1,40;
2026-07-01 00:04:00.0;OFF;ON;100;-3,60;-4;-0,80;8,40;94,30;87,90;2,80;3,50;96,80;-0,90;-1,40;
2026-07-01 00:05:00.0;OFF;ON;100;-3,60;-4;-0,80;8,40;94,40;87,90;2,80;3,50;97,80;-0,90;-1,40;
2026-07-01 00:06:00.0;OFF;ON;100;-3,60;-4;-0,80;8,40;94,40;87,90;2,90;3,50;98,30;-0,90;-1,40;
2026-07-01 00:07:00.0;OFF;ON;100;-3,60;-4;-0,80;8,30;94,40;87,90;2,90;3,50;99,20;-1;-1,40;
2026-07-01 00:08:00.0;OFF;ON;100;-3,50;-4;-0,80;8,30;94,30;87,90;2,80;3,50;100;-1;-1,40;
2026-07-01 00:09:00.0;OFF;ON;100;-3,70;-4;-0,80;8,30;94,30;87,90;2,90;3,50;99,20;-1;-1,40;
2026-07-01 00:10:00.0;OFF;ON;100;-3,70;-4;-0,80;8,30;94,30;87,90;2,80;3,50;99,30;-1;-1,40;
2026-07-01 00:11:00.0;OFF;ON;100;-3,70;-4;-0,80;8,20;94,20;87,90;2,80;3,50;99,40;-1;-1,40;
2026-07-01 00:12:00.0;OFF;ON;100;-3,70;-4;-0,80;8,20;94,20;87,90;2,80;3,50;99,20;-1;-1,40;
2026-07-01 00:13:00.0;OFF;ON;100;-3,70;-4;-0,80;8,20;94,20;87,90;2,80;3,50;99,20;-1;-1,50;
2026-07-01 00:14:00.0;OFF;ON;100;-3,10;-4;-0,80;8,10;94,20;87,90;2,30;3,50;99,30;-1;-1,50;
2026-07-01 00:15:00.0;OFF;ON;100;-3,60;-4;-0,80;8,10;94,40;87,90;2,70;3,50;97,50;-1;-1,40;
2026-07-01 00:16:00.0;OFF;ON;100;-3,50;-4;-0,80;8,10;94,40;87,90;2,60;3,50;99;-1;-1,40;
2026-07-01 00:17:00.0;OFF;ON;100;-3,60;-4;-0,80;8,10;94,40;87,90;2,70;3,50;99;-1;-1,40;
2026-07-01 00:18:00.0;OFF;ON;100;-3,60;-4;-0,80;8;94,40;87,90;2,80;3,50;99,20;-1;-1,40;
2026-07-01 00:19:00.0;OFF;ON;100;-3,50;-4;-0,80;8;94,40;87,90;2,70;3,50;100;-1;-1,40;
2026-07-01 00:20:00.0;OFF;ON;100;-3,60;-4;-0,90;8;94,30;87,90;2,80;3,50;99,30;-1;-1,40;
2026-07-01 00:21:00.0;OFF;ON;100;-3,50;-4;-0,90;8;94,30;87,90;2,70;3,50;100;-1;-1,40;
2026-07-01 00:22:00.0;OFF;ON;100;-3,40;-4;-0,90;7,90;94,40;87,90;2,50;3,50;97,80;-1;-1,40;
2026-07-01 00:23:00.0;OFF;ON;100;-3,60;-4;-0,80;7,90;94,40;87,90;2,70;3,50;97,60;-1;-1,40;
2026-07-01 00:24:00.0;OFF;ON;100;-3,60;-4;-0,80;7,90;94,50;87,90;2,70;3,50;98,80;-1;-1,40;
2026-07-01 00:25:00.0;OFF;ON;100;-3,50;-4;-0,90;7,80;94,50;87,80;2,60;3,50;100;-1;-1,40;
2026-07-01 00:26:00.0;OFF;ON;100;-3,60;-4;-0,90;7,80;94,50;87,90;2,70;3,50;99,30;-1;-1,40;
2026-07-01 00:27:00.0;OFF;ON;100;-3,60;-4;-0,90;7,80;94,40;87,90;2,70;3,50;99,40;-1,10;-1,40;
2026-07-01 00:28:00.0;OFF;ON;100;-3,60;-4;-0,90;7,80;94,40;87,90;2,70;3,50;99,40;-1,10;-1,50;
2026-07-01 00:29:00.0;OFF;ON;100;-3,60;-4;-0,90;7,70;94,40;87,80;2,70;3,50;99,50;-1,10;-1,50;
2026-07-01 00:30:00.0;OFF;ON;100;-3,50;-4;-0,90;7,70;94,40;87,80;2,60;3,50;99,80;-1,10;-1,50;
2026-07-01 00:31:00.0;OFF;ON;100;-3,60;-4;-0,90;7,70;94,40;87,80;2,70;3,50;99,40;-1,10;-1,50;
2026-07-01 00:32:00.0;OFF;ON;100;-3,60;-4;-0,90;7,60;94,40;87,80;2,70;3,50;99,30;-1,10;-1,50;
2026-07-01 00:33:00.0;OFF;ON;100;-3,60;-4;-0,90;7,60;94,40;87,90;2,70;3,50;99,20;-1,10;-1,50;
2026-07-01 00:34:00.0;OFF;ON;100;-3,60;-4;-0,90;7,60;94,40;87,80;2,70;3,50;99,40;-1,10;-1,50;
2026-07-01 00:35:00.0;OFF;ON;100;-3,50;-4;-0,90;7,60;94,40;87,90;2,60;3,50;100;-1,10;-1,50;
2026-07-01 00:36:00.0;OFF;ON;100;-3,50;-4;-0,90;7,50;94,40;87,90;2,60;3,50;100;-1,10;-1,50;
2026-07-01 00:37:00.0;OFF;ON;100;-3,50;-4;-0,90;7,50;94,40;87,80;2,60;3,50;100;-1,10;-1,50;
2026-07-01 00:38:00.0;OFF;ON;100;-3,50;-4;-1;7,50;94,40;87,90;2,60;3,50;100;-1,10;-1,50;
2026-07-01 00:39:00.0;OFF;ON;100;-3,60;-4;-1;7,40;94,40;87,80;2,70;3,50;99,20;-1,10;-1,50;
2026-07-01 00:40:00.0;OFF;ON;100;-3,60;-4;-1;7,40;94,40;87,80;2,60;3,50;99,30;-1,10;-1,50;
2026-07-01 00:41:00.0;OFF;ON;100;-3,50;-4;-1;7,40;94,30;87,80;2,50;3,50;100;-1,10;-1,50;
2026-07-01 00:42:00.0;OFF;ON;100;-3,50;-4;-1;7,40;94,40;87,80;2,50;3,50;100;-1,10;-1,50;
