CamCarcacas2;
2026-07-08 00:00;2026-07-09 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-08 00:00:00.0;OFF;ON;100;-3,10;-4;1,90;13,50;93,90;106,20;5;6;97,70;1,70;0,50;
2026-07-08 00:01:00.0;OFF;ON;100;-3,50;-4;1,90;13,50;94;106,20;5,40;6;96,10;1,70;0,40;
2026-07-08 00:02:00.0;OFF;ON;100;-2,90;-4;1,90;13,40;94;106,20;4,80;6;99,30;1,70;0,40;
2026-07-08 00:03:00.0;OFF;ON;100;-3,60;-4;1,80;13,40;94;106,20;5,50;6;95,70;1,60;0,40;
2026-07-08 00:04:00.0;OFF;ON;100;-3,70;-4;1,80;13,40;94;106,20;5,50;6;96;1,60;0,40;
2026-07-08 00:05:00.0;OFF;ON;100;-3;-4;1,80;13,40;94;106,20;4,80;6;99,70;1,60;0,30;
2026-07-08 00:06:00.0;OFF;ON;100;-3,70;-4;1,80;13,30;94,20;106,20;5,40;6;95,60;1,60;0,30;
2026-07-08 00:07:00.0;OFF;ON;100;-3,20;-4;1,70;13,30;94,20;106,20;4,90;6;98,60;1,50;0,30;
2026-07-08 00:08:00.0;OFF;ON;100;-3,70;-4;1,70;13,30;94,20;106,20;5,50;6;95,40;1,50;0,20;
2026-07-08 00:09:00.0;OFF;ON;100;-3,70;-4;1,70;13,30;94,20;106,20;5,40;6;96,30;1,50;0,20;
2026-07-08 00:10:00.0;OFF;ON;100;-3;-4;1,70;13,30;94,30;106,20;4,70;6;100;1,50;0,20;
2026-07-08 00:11:00.0;OFF;ON;100;-3,70;-4;1,70;13,20;94,30;106,20;5,40;6;96;1,50;0,20;
2026-07-08 00:12:00.0;OFF;ON;100;-3,10;-4;1,70;13,20;94,20;106,20;4,80;6;97,70;1,50;0,20;
2026-07-08 00:13:00.0;OFF;ON;100;-3,80;-4;1,70;13,20;94,20;106,20;5,50;6;95,90;1,40;0,10;
2026-07-08 00:14:00.0;OFF;ON;100;-3,70;-4;1,60;13,20;94,30;106,20;5,30;6;96;1,40;0,10;
2026-07-08 00:15:00.0;OFF;ON;100;-3,40;-4;1,60;13,10;94,30;106,20;5;6;97,70;1,40;0,10;
2026-07-08 00:16:00.0;OFF;ON;100;-3,70;-4;1,60;13,10;94,40;106,20;5,30;6;96,30;1,40;0,10;
2026-07-08 00:17:00.0;OFF;ON;100;-3,80;-4;1,60;13,10;94,40;106,20;5,40;6;95,40;1,40;0,10;
