CamCarcacas2;
2026-06-30 00:00;2026-07-01 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-06-30 00:00:00.0;OFF;ON;100;-3,10;-2,40;1,10;10,70;95,60;90,90;4,10;3,50;---;0,90;0,40;
2026-06-30 00:01:00.0;OFF;ON;100;-3;-2,40;1,10;10,70;95,70;90,90;4,10;3,50;69,80;0,90;0,40;
2026-06-30 00:02:00.0;OFF;ON;100;-3,40;-2,50;1;10,60;95,70;90,90;4,40;3,50;65,90;0,90;0,30;
2026-06-30 00:03:00.0;OFF;ON;100;-3;-2,50;1;10,60;95,60;90,90;4;3,50;66,60;0,90;0,20;
2026-06-30 00:04:00.0;OFF;ON;100;-1,80;-2,60;0,90;10,60;95,30;90,90;2,70;3,50;77,10;0,80;0,10;
2026-06-30 00:05:00.0;OFF;ON;100;-2,10;-2,50;1;10,60;95,50;90,90;3,10;3,50;75,70;0,90;0,40;
2026-06-30 00:06:00.0;OFF;ON;100;-1,70;-2,40;1,10;10,50;95,80;90,90;2,70;3,50;78,70;0,90;0,40;
2026-06-30 00:07:00.0;OFF;ON;100;-1,60;-2,40;1,10;10,50;95,80;90,90;2,70;3,50;80,50;0,90;0,50;
2026-06-30 00:08:00.0;OFF;ON;100;-2;-2,40;1,10;10,50;95,90;90,90;3,10;3,50;79;1;0,50;
2026-06-30 00:09:00.0;OFF;ON;100;-2,40;-2,40;1,10;10,50;96;90,90;3,50;3,50;77,10;1;0,50;
2026-06-30 00:10:00.0;OFF;ON;100;-3,20;-2,40;1,10;10,40;95,90;90,90;4,30;3,50;70,40;1;0,50;
2026-06-30 00:11:00.0;OFF;ON;100;-2,40;-2,50;1;10,40;95,80;90,90;3,50;3,50;74;0,90;0,30;
2026-06-30 00:12:00.0;OFF;ON;100;-2,70;-2,60;0,90;10,40;95,40;90,90;3,60;3,50;73;0,80;0,10;
2026-06-30 00:13:00.0;OFF;ON;100;-2,70;-2,60;0,90;10,30;95,20;90,90;3,50;3,50;72,70;0,70;0;
2026-06-30 00:14:00.0;OFF;ON;100;-2,60;-2,70;0,80;10,30;95,10;90,90;3,50;3,50;72,70;0,70;0;
2026-06-30 00:15:00.0;OFF;ON;100;-2,70;-2,70;0,80;10,30;95,10;90,90;3,50;3,50;72,50;0,70;0;
2026-06-30 00:16:00.0;OFF;ON;100;-2,80;-2,70;0,80;10,30;95,10;90,90;3,60;3,50;72,20;0,70;0;
2026-06-30 00:17:00.0;OFF;ON;100;-2,60;-2,70;0,80;10,20;95;90,90;3,40;3,50;73,50;0,70;0;
2026-06-30 00:18:00.0;OFF;ON;100;-2,80;-2,70;0,80;10,20;95,10;90,90;3,50;3,50;73,60;0,60;-0,10;
2026-06-30 00:19:00.0;OFF;ON;100;-2,80;-2,70;0,80;10,20;95,10;90,90;3,50;3,50;72,60;0,60;-0,10;
2026-06-30 00:20:00.0;OFF;ON;100;-2,60;-2,70;0,80;10,20;95,10;90,90;3,40;3,50;74;0,60;-0,10;
2026-06-30 00:21:00.0;OFF;ON;100;-2,80;-2,80;0,70;10,10;95,10;90,90;3,50;3,50;73,60;0,60;-0,10;
2026-06-30 00:22:00.0;OFF;ON;100;-2,30;-2,80;0,70;10,10;95,10;90,90;3;3,50;77,10;0,60;-0,10;
2026-06-30 00:23:00.0;OFF;ON;100;-2,50;-2,70;0,80;10,10;95,30;90,90;3,30;3,50;76,30;0,60;0;
2026-06-30 00:24:00.0;OFF;ON;100;-2,50;-2,80;0,70;10,10;95,30;90,90;3,30;3,50;76,50;0,60;-0,10;
2026-06-30 00:25:00.0;OFF;ON;100;-2;-2,80;0,70;10;95,30;90,90;2,80;3,50;81;0,60;0;
2026-06-30 00:26:00.0;OFF;ON;100;-2,60;-2,70;0,80;10;95,40;90,90;3,40;3,50;76,90;0,60;0,10;
2026-06-30 00:27:00.0;OFF;ON;100;-3,20;-2,70;0,80;10;95,60;90,90;3,90;3,50;72,50;0,60;0;
2026-06-30 00:28:00.0;OFF;ON;100;-3,30;-2,80;0,70;10;95,50;90,90;3,90;3,50;71,70;0,60;-0,10;
2026-06-30 00:29:00.0;OFF;ON;100;-3,50;-2,80;0,70;9,90;95,30;90,90;4,20;3,50;69,10;0,50;-0,10;
2026-06-30 00:30:00.0;OFF;ON;100;-4;-2,80;0,70;9,90;95,30;90,90;4,70;3,50;64,20;0,50;-0,10;
2026-06-30 00:31:00.0;OFF;ON;100;-2,10;-2,80;0,70;9,90;95,30;90,90;2,80;3,50;75,40;0,50;-0,10;
2026-06-30 00:32:00.0;OFF;ON;100;-2,60;-2,70;0,80;9,90;95,40;91;3,40;3,50;72,70;0,50;-0,10;
2026-06-30 00:33:00.0;OFF;ON;100;-2,30;-2,50;1;9,90;95,60;90,90;3,30;3,50;73,50;0,50;-0,10;
2026-06-30 00:34:00.0;OFF;ON;100;-1,60;-2,50;1;9,90;95,80;90,90;2,50;3,50;79,30;0,50;-0,10;
