CamCarcacas2;
2026-07-16 00:00;2026-07-17 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-16 00:00:00.0;OFF;ON;50;-24,30;1,20;-1,20;4,30;94,80;99,20;23,10;3,50;100;-1,30;-2;
2026-07-16 00:01:00.0;OFF;ON;50;-24,70;1,30;-1,20;4,30;94,80;99,20;23,50;3,50;100;-1,30;-2;
2026-07-16 00:02:00.0;OFF;ON;50;-21,80;1,30;-1,20;4,30;94,80;99,20;20,60;3,50;100;-1,40;-2;
2026-07-16 00:03:00.0;OFF;ON;50;-28,40;1,30;-1,20;4,20;94,80;99,20;27,20;3,50;100;-1,30;-2;
2026-07-16 00:04:00.0;OFF;ON;50;-24,60;1,30;-1,20;4,20;94,80;99,20;23,40;3,50;100;-1,30;-2;
2026-07-16 00:05:00.0;OFF;ON;50;-19,10;1,30;-1,20;4,20;94,80;99,20;17,90;3,50;100;-1,40;-2;
2026-07-16 00:06:00.0;OFF;ON;50;-6,30;1,30;-1,20;4,20;94,80;99,20;5;3,50;100;-1,40;-2;
2026-07-16 00:07:00.0;OFF;ON;50;-6,70;1,30;-1,20;4,20;94,80;99,20;5,50;3,50;100;-1,30;-2;
2026-07-16 00:08:00.0;OFF;ON;50;-6,60;1,30;-1,20;4,20;94,80;99,20;5,40;3,50;100;-1,30;-2;
2026-07-16 00:09:00.0;OFF;ON;50;-6,60;1,30;-1,20;4,10;94,90;99,20;5,40;3,50;100;-1,40;-2;
2026-07-16 00:10:00.0;OFF;ON;50;-16,10;1,30;-1,20;4,10;95;99,20;14,90;3,50;100;-1,40;-2;
2026-07-16 00:11:00.0;OFF;ON;50;-15,40;1,30;-1,20;4,10;94,90;99,20;14,20;3,50;100;-1,30;-2;
2026-07-16 00:12:00.0;OFF;ON;50;-26,40;1,30;-1,20;4,10;94,90;99,20;25,20;3,50;100;-1,30;-2;
