CamCarcacas2;
2026-07-22 00:00;2026-07-23 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-22 00:00:00.0;OFF;ON;100;-3,50;-3,30;1,20;12,60;95,30;114,60;4,70;4,50;74,20;1;0,10;
2026-07-22 00:01:00.0;OFF;ON;100;-3,50;-3,30;1,20;12,60;95,20;114,60;4,60;4,50;74,30;1;0;
2026-07-22 00:02:00.0;OFF;ON;100;-3,50;-3,40;1,10;12,60;95,30;114,60;4,60;4,50;74;1;0;
2026-07-22 00:03:00.0;OFF;ON;100;-3,60;-3,40;1,10;12,60;95,20;114,60;4,70;4,50;73,70;1;0;
2026-07-22 00:04:00.0;OFF;ON;100;-3,60;-3,40;1,10;12,50;95,20;114,60;4,60;4,50;73,60;1;-0,10;
2026-07-22 00:05:00.0;OFF;ON;100;-3,60;-3,40;1,10;12,50;95,20;114,60;4,60;4,50;73,60;0,90;-0,10;
2026-07-22 00:06:00.0;OFF;ON;100;-3,50;-3,50;1;12,50;95,20;114,60;4,50;4,50;73,80;0,90;-0,10;
2026-07-22 00:07:00.0;OFF;ON;100;-3,60;-3,50;1;12,40;95,20;114,60;4,60;4,50;73,60;0,90;-0,10;
2026-07-22 00:08:00.0;OFF;ON;100;-3,50;-3,50;1;12,40;95,20;114,60;4,50;4,50;73,70;0,90;-0,10;
2026-07-22 00:09:00.0;OFF;ON;100;-3,50;-3,50;1;12,40;95,20;114,60;4,50;4,50;74,20;0,80;-0,10;
2026-07-22 00:10:00.0;OFF;ON;100;-3,50;-3,50;1;12,40;95,20;114,60;4,50;4,50;73,70;0,80;-0,20;
2026-07-22 00:11:00.0;OFF;ON;100;-3,50;-3,50;1;12,30;95,20;114,60;4,50;4,50;73,70;0,80;-0,20;
2026-07-22 00:12:00.0;OFF;ON;100;-3,60;-3,60;0,90;12,30;95,20;114,60;4,50;4,50;74,10;0,80;-0,20;
2026-07-22 00:13:00.0;OFF;ON;100;-3,60;-3,60;0,90;12,30;95,20;114,60;4,50;4,50;73,70;0,80;-0,20;
2026-07-22 00:14:00.0;OFF;ON;100;-3,60;-3,60;0,90;12,30;95,20;114,60;4,50;4,50;74,10;0,80;-0,20;
2026-07-22 00:15:00.0;OFF;ON;100;-3,70;-3,60;0,90;12,20;95,30;114,60;4,60;4,50;73,60;0,80;-0,20;
