CamCarcacas2;
2026-06-27 00:00;2026-06-28 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-06-27 00:00:00.0;OFF;ON;100;-1,60;-1,90;1,60;11,80;95,40;121,40;3,20;3,50;77,30;1,50;0,70;
2026-06-27 00:01:00.0;OFF;ON;100;-1,60;-1,90;1,60;11,80;95,40;121,40;3,20;3,50;74;1,50;0,70;
2026-06-27 00:02:00.0;OFF;ON;100;-2,20;-2;1,50;11,70;95,40;121,40;3,80;3,50;75,10;1,40;0,70;
2026-06-27 00:03:00.0;OFF;ON;100;-2,10;-2;1,50;11,70;95,40;121,40;3,60;3,50;76,50;1,40;0,60;
2026-06-27 00:04:00.0;OFF;ON;100;-1,90;-2;1,50;11,70;95,40;121,40;3,40;3,50;77;1,40;0,60;
2026-06-27 00:05:00.0;OFF;ON;100;-1,90;-2;1,50;11,60;95,30;121,40;3,30;3,50;76,60;1,40;0,60;
2026-06-27 00:06:00.0;OFF;ON;100;-2;-2;1,50;11,60;95,40;121,40;3,50;3,50;74,50;1,40;0,50;
2026-06-27 00:07:00.0;OFF;ON;100;-1,70;-2,10;1,40;11,60;95,40;121,40;3,10;3,50;79,10;1,30;0,50;
2026-06-27 00:08:00.0;OFF;ON;100;-1,70;-2,10;1,40;11,60;95,40;121,40;3,10;3,50;77,70;1,30;0,50;
2026-06-27 00:09:00.0;OFF;ON;100;-1,90;-2,10;1,40;11,50;95,20;121,40;3,30;3,50;77,40;1,30;0,50;
2026-06-27 00:10:00.0;OFF;ON;100;-2;-2,10;1,40;11,50;95,30;121,40;3,40;3,50;75,70;1,30;0,50;
2026-06-27 00:11:00.0;OFF;ON;100;-1,80;-2,10;1,30;11,50;95,30;121,40;3,20;3,50;78,90;1,30;0,40;
2026-06-27 00:12:00.0;OFF;ON;100;-2,10;-2,20;1,30;11,40;95,30;121,40;3,40;3,50;77,60;1,30;0,40;
2026-06-27 00:13:00.0;OFF;ON;100;-2,20;-2,20;1,30;11,40;95,20;121,40;3,50;3,50;76,40;1,20;0,40;
2026-06-27 00:14:00.0;OFF;ON;100;-2,20;-2,20;1,30;11,40;95,20;121,40;3,50;3,50;69,40;1,20;0,40;
2026-06-27 00:15:00.0;OFF;ON;100;-3,40;-2,20;1,30;11,40;95,20;121,40;4,70;3,50;70,40;1,30;0,40;
2026-06-27 00:16:00.0;OFF;ON;100;-2,80;-2,20;1,30;11,40;95,50;121,40;4,10;3,50;74;1,20;0,60;
2026-06-27 00:17:00.0;OFF;ON;100;-2,20;-2,20;1,30;11,30;95,50;121,40;3,50;3,50;75,70;1,20;0,30;
2026-06-27 00:18:00.0;OFF;ON;100;-2,10;-2,30;1,20;11,30;95,20;121,40;3,30;3,50;75,50;1,20;0,40;
2026-06-27 00:19:00.0;OFF;ON;100;-2,10;-2,30;1,20;11,30;95,20;121,40;3,30;3,50;73;1,20;0,30;
2026-06-27 00:20:00.0;OFF;ON;100;-2,50;-2,30;1,20;11,20;95,20;121,40;3,70;3,50;72,60;1,20;0,40;
2026-06-27 00:21:00.0;OFF;ON;100;-2,20;-2,30;1,20;11,20;95,40;121,40;3,40;3,50;74,90;1,20;0,40;
2026-06-27 00:22:00.0;OFF;ON;100;-2,20;-2,30;1,20;11,20;95,40;121,40;3,40;3,50;75,40;1,10;0,40;
2026-06-27 00:23:00.0;OFF;ON;100;-2,10;-2,30;1,20;11,20;95,40;121,40;3,30;3,50;76;1,10;0,40;
2026-06-27 00:24:00.0;OFF;ON;100;-2;-2,30;1,20;11,10;95,40;121,40;3,20;3,50;74,90;1,10;0,40;
2026-06-27 00:25:00.0;OFF;ON;100;-2,20;-2,30;1,20;11,10;95,40;121,40;3,40;3,50;73,40;1,10;0,40;
2026-06-27 00:26:00.0;OFF;ON;100;-2,50;-2,30;1,20;11,10;95,40;121,40;3,60;3,50;72,10;1,10;0,40;
2026-06-27 00:27:00.0;OFF;ON;100;-2,70;-2,30;1,20;11,10;95,40;121,40;3,90;3,50;74;1,10;0,40;
2026-06-27 00:28:00.0;OFF;ON;100;-2,40;-2,30;1,20;11;95,40;121,40;3,60;3,50;74;1,10;0,40;
2026-06-27 00:29:00.0;OFF;ON;100;-2,60;-2,30;1,10;11;95,50;121,40;3,70;3,50;73,10;1,10;0,40;
2026-06-27 00:30:00.0;OFF;ON;100;-2,70;-2,40;1,10;11;95,50;121,40;3,80;3,50;72,90;1,10;0,40;
2026-06-27 00:31:00.0;OFF;ON;100;-2,40;-2,40;1,10;11;95,40;121,40;3,50;3,50;75,50;1,10;0,40;
2026-06-27 00:32:00.0;OFF;ON;100;-2,20;-2,40;1,10;10,90;95,50;121,40;3,40;3,50;76,10;1;0,30;
2026-06-27 00:33:00.0;OFF;ON;100;-1,90;-2,40;1,10;10,90;95,50;121,40;3;3,50;78,50;1;0,30;
2026-06-27 00:34:00.0;OFF;ON;100;-2;-2,40;1,10;10,90;95,40;121,40;3,10;3,50;78;1;0,30;
