CamCarcacas2;
2026-07-17 00:00;2026-07-18 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-17 00:00:00.0;OFF;ON;50;-20;-2,70;-1,50;4,60;94,60;89,70;18,50;3,50;100;-1,60;-2,20;
2026-07-17 00:01:00.0;OFF;ON;50;-14,60;-2,50;-1,50;4,60;94,70;89,70;13;3,50;100;-1,60;-2,20;
2026-07-17 00:02:00.0;OFF;ON;50;-7;-2,40;-1,50;4,60;94,70;89,70;5,40;3,50;100;-1,60;-2,20;
2026-07-17 00:03:00.0;OFF;ON;50;-12;-2,20;-1,50;4,60;94,80;89,70;10,50;3,50;100;-1,60;-2,20;
2026-07-17 00:04:00.0;OFF;ON;50;-7;-2,10;-1,50;4,50;94,80;89,70;5,50;3,50;100;-1,60;-2,20;
2026-07-17 00:05:00.0;OFF;ON;50;-20,40;-1,90;-1,50;4,50;94,70;89,70;18,90;3,50;100;-1,60;-2,20;
2026-07-17 00:06:00.0;OFF;ON;50;-21,40;-1,80;-1,50;4,50;94,80;89,70;19,90;3,50;100;-1,60;-2,20;
2026-07-17 00:07:00.0;OFF;ON;50;-6,70;-1,60;-1,50;4,50;94,80;89,70;5,20;3,50;100;-1,60;-2,20;
2026-07-17 00:08:00.0;OFF;ON;50;-24,70;-1,40;-1,50;4,50;94,80;89,70;23,20;3,50;100;-1,60;-2,20;
2026-07-17 00:09:00.0;OFF;ON;50;-26,40;-1,20;-1,50;4,40;94,70;89,70;24,90;3,50;100;-1,60;-2,20;
2026-07-17 00:10:00.0;OFF;ON;50;-21,80;-1,10;-1,50;4,40;94,90;89,70;20,30;3,50;100;-1,60;-2,20;
2026-07-17 00:11:00.0;OFF;ON;50;-23,80;-0,90;-1,50;4,40;94,80;89,70;22,30;3,50;100;-1,60;-2,20;
2026-07-17 00:12:00.0;OFF;ON;50;-21,80;-0,80;-1,50;4,40;94,80;89,70;20,30;3,50;100;-1,60;-2,20;
2026-07-17 00:13:00.0;OFF;ON;50;-24,40;-0,60;-1,50;4,30;94,90;89,70;22,90;3,50;100;-1,60;-2,20;
2026-07-17 00:14:00.0;OFF;ON;50;-24,40;-0,50;-1,50;4,30;94,90;89,70;22,90;3,50;100;-1,60;-2,10;
2026-07-17 00:15:00.0;OFF;ON;50;-22;-0,20;-1,50;4,30;94,90;89,70;20,50;3,50;100;-1,60;-2,10;
2026-07-17 00:16:00.0;OFF;ON;50;-15,50;-0,10;-1,50;4,30;94,90;89,70;14;3,50;100;-1,60;-2,10;
2026-07-17 00:17:00.0;OFF;ON;50;-28,20;0,10;-1,50;4,20;94,90;89,70;26,70;3,50;100;-1,60;-2,10;
2026-07-17 00:18:00.0;OFF;ON;50;-16,70;0,40;-1,50;4,20;94,90;89,70;15,20;3,50;100;-1,60;-2,10;
2026-07-17 00:19:00.0;OFF;ON;50;-15,90;0,50;-1,50;4,20;94,90;89,70;14,40;3,50;100;-1,60;-2,10;
2026-07-17 00:20:00.0;OFF;ON;50;-7,10;0,70;-1,50;4,20;94,80;89,70;5,60;3,50;100;-1,60;-2,10;
2026-07-17 00:21:00.0;OFF;ON;50;-16,20;0,90;-1,50;4,20;94,90;89,70;14,70;3,50;100;-1,60;-2,10;
2026-07-17 00:22:00.0;OFF;ON;50;-25,80;1;-1,50;4,10;94,90;89,70;24,30;3,50;100;-1,60;-2,10;
2026-07-17 00:23:00.0;OFF;ON;50;-22,20;1;-1,50;4,10;94,90;89,70;20,70;3,50;100;-1,60;-2,10;
2026-07-17 00:24:00.0;OFF;ON;50;-23,90;1;-1,50;4,10;94,90;89,70;22,40;3,50;100;-1,60;-2,10;
2026-07-17 00:25:00.0;OFF;ON;50;-23,60;1;-1,50;4,10;94,90;89,70;22,10;3,50;100;-1,60;-2,10;
2026-07-17 00:26:00.0;OFF;ON;50;-33,50;1;-1,50;4;94,90;89,70;32;3,50;100;-1,60;-2,10;
2026-07-17 00:27:00.0;OFF;ON;50;-33,80;1;-1,50;4;94,80;89,70;32,20;3,50;100;-1,60;-2,10;
2026-07-17 00:28:00.0;OFF;ON;50;-32,60;1;-1,50;4;94,80;89,70;31,10;3,50;100;-1,60;-2,10;
2026-07-17 00:29:00.0;OFF;ON;50;-31,80;1;-1,50;4;94,90;89,70;30,30;3,50;100;-1,60;-2,10;
2026-07-17 00:30:00.0;OFF;ON;50;-26,80;1;-1,50;4;95;89,70;25,30;3,50;100;-1,60;-2,10;
2026-07-17 00:31:00.0;OFF;ON;50;-27,70;1;-1,50;3,90;95;89,70;26,10;3,50;100;-1,60;-2,10;
2026-07-17 00:32:00.0;OFF;ON;50;-33,50;1;-1,50;3,90;95;89,70;32;3,50;100;-1,60;-2,10;
2026-07-17 00:33:00.0;OFF;ON;50;-34,90;1;-1,50;3,90;95;89,70;33,40;3,50;100;-1,60;-2,10;
2026-07-17 00:34:00.0;OFF;ON;50;-32,80;1;-1,50;3,90;94,90;89,70;31,30;3,50;100;-1,60;-2,10;
2026-07-17 00:35:00.0;OFF;ON;50;-32,80;1;-1,50;3,80;94,90;89,70;31,20;3,50;100;-1,60;-2,10;
2026-07-17 00:36:00.0;OFF;ON;50;-19,60;1;-1,50;3,80;94,90;89,70;18,10;3,50;100;-1,60;-2,10;
2026-07-17 00:37:00.0;OFF;ON;50;-23,50;1;-1,50;3,80;94,90;89,70;22;3,50;100;-1,60;-2,10;
2026-07-17 00:38:00.0;OFF;ON;50;-32,90;1,10;-1,40;3,80;95,10;89,70;31,60;3,50;100;-1,60;-2,10;
2026-07-17 00:39:00.0;OFF;ON;50;-25,90;1,20;-1,30;-1,30;95,30;89,60;24,60;3,50;100;-1,60;-2,10;
2026-07-17 00:40:00.0;OFF;ON;50;-23,90;1,20;-1,30;-2,40;95,30;89,50;22,60;3,50;100;-1,60;-2,10;
2026-07-17 00:41:00.0;OFF;ON;50;-16,30;1,20;-1,30;-3;95,30;0;15;3,50;100;-1,60;-2;
2026-07-17 00:42:00.0;OFF;ON;50;-33,70;1,20;-1,30;-3,60;95,50;15,70;32,40;3,50;100;-1,50;-2;
2026-07-17 00:43:00.0;OFF;ON;50;-32,70;1,30;-1,20;-3,70;95,60;2,50;31,50;3,50;100;-1,50;-2;
2026-07-17 00:44:00.0;OFF;ON;50;-28,20;1,30;-1,20;-3,80;95,60;0;26,90;3,50;100;-1,50;-2;
2026-07-17 00:45:00.0;OFF;ON;50;-30,70;1,30;-1,20;-3,80;95,60;0;29,50;3,50;100;-1,50;-2;
2026-07-17 00:46:00.0;OFF;ON;50;-28,40;1,30;-1,20;-3,80;95,70;0;27,20;3,50;100;-1,50;-2;
2026-07-17 00:47:00.0;OFF;ON;50;-33;1,30;-1,20;-3,80;95,70;0;31,80;3,50;100;-1,50;-2;
2026-07-17 00:48:00.0;OFF;ON;50;-31,10;1,30;-1,20;-3,80;95,70;0;29,90;3,50;100;-1,50;-2;
2026-07-17 00:49:00.0;OFF;ON;50;-29,60;1,30;-1,20;-3,80;95,70;1,30;28,40;3,50;100;-1,50;-1,90;
2026-07-17 00:50:00.0;OFF;ON;50;-13;1,30;-1,20;-3,80;95,60;0;11,90;3,50;100;-1,50;-1,90;
2026-07-17 00:51:00.0;OFF;ON;50;-27,50;1,30;-1,20;-3,70;95,70;0;26,30;3,50;100;-1,50;-1,90;
2026-07-17 00:52:00.0;OFF;ON;50;-27,30;1,30;-1,20;-3,70;95,60;0;26,10;3,50;100;-1,50;-1,90;
