CamCarcacas2;
2026-08-03 00:00;2026-08-04 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-08-03 00:00:00.0;OFF;ON;50;1,80;4,50;9,50;6;97;0;7,70;5;50;9,40;10,30;
2026-08-03 00:01:00.0;OFF;ON;50;1,70;4,50;9,50;6;97,10;0;7,80;5;50;9,40;10,30;
2026-08-03 00:02:00.0;OFF;ON;50;1,80;4,50;9,50;6;97,10;0;7,60;5;50;9,40;10,30;
2026-08-03 00:03:00.0;OFF;ON;50;1,70;4,50;9,50;6;97,20;0;7,80;5;50;9,40;10,30;
2026-08-03 00:04:00.0;OFF;ON;50;1,80;4,50;9,50;6;97,20;0;7,60;5;50;9,40;10,30;
2026-08-03 00:05:00.0;OFF;ON;50;1,80;4,50;9,50;6;97,20;0;7,60;5;50;9,30;10,30;
2026-08-03 00:06:00.0;OFF;ON;50;1,80;4,40;9,40;6;97,20;0;7,60;5;50;9,30;10,30;
2026-08-03 00:07:00.0;OFF;ON;50;1,70;4,40;9,40;6;97,20;0;7,80;5;50;9,30;10,30;
2026-08-03 00:08:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:09:00.0;OFF;ON;50;1,80;4,40;9,40;6;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:10:00.0;OFF;ON;50;1,80;4,40;9,50;6;97;0;7,60;5;50;9,30;10,30;
2026-08-03 00:11:00.0;OFF;ON;50;1,80;4,50;9,50;6;97;0;7,70;5;50;9,30;10,30;
2026-08-03 00:12:00.0;OFF;ON;50;1,70;4,50;9,40;6;97;0;7,70;5;50;9,30;10,30;
2026-08-03 00:13:00.0;OFF;ON;50;1,70;4,40;9,40;6;97;0;7,70;5;50;9,30;10,30;
2026-08-03 00:14:00.0;OFF;ON;50;1,70;4,40;9,40;6;97;0;7,80;5;50;9,30;10,30;
2026-08-03 00:15:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97;0;7,80;5;50;9,30;10,30;
2026-08-03 00:16:00.0;OFF;ON;50;1,80;4,40;9,40;6;97;0;7,60;5;50;9,30;10,30;
2026-08-03 00:17:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97;0;7,70;5;50;9,40;10,30;
2026-08-03 00:18:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97;0;7,70;5;50;9,40;10,30;
2026-08-03 00:19:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97;0;7,60;5;50;9,30;10,30;
2026-08-03 00:20:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;96,90;0;7,70;5;50;9,30;10,30;
2026-08-03 00:21:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;96,90;0;7,60;5;50;9,30;10,30;
2026-08-03 00:22:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;96,90;0;7,70;5;50;9,30;10,30;
2026-08-03 00:23:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;96,90;0;7,60;5;50;9,30;10,30;
2026-08-03 00:24:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97;0;7,70;5;50;9,30;10,30;
2026-08-03 00:25:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:26:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,30;
2026-08-03 00:27:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,30;
2026-08-03 00:28:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,60;5;50;9,30;10,30;
2026-08-03 00:29:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97;0;7,70;5;50;9,30;10,30;
2026-08-03 00:30:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:31:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,30;
2026-08-03 00:32:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,60;5;50;9,30;10,30;
2026-08-03 00:33:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:34:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:35:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,60;5;50;9,30;10,30;
2026-08-03 00:36:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97;0;7,70;5;50;9,30;10,30;
2026-08-03 00:37:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97;0;7,70;5;50;9,30;10,30;
2026-08-03 00:38:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:39:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:40:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:41:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:42:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:43:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:44:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:45:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,60;5;50;9,30;10,30;
2026-08-03 00:46:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,60;5;50;9,30;10,30;
2026-08-03 00:47:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:48:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:49:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,30;
2026-08-03 00:50:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,30;
2026-08-03 00:51:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,20;0;7,60;5;50;9,30;10,30;
2026-08-03 00:52:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,20;0;7,60;5;50;9,30;10,30;
2026-08-03 00:53:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,20;0;7,60;5;50;9,30;10,20;
2026-08-03 00:54:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,20;
2026-08-03 00:55:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,20;
2026-08-03 00:56:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,60;5;50;9,30;10,20;
2026-08-03 00:57:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,60;5;50;9,20;10,20;
2026-08-03 00:58:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,20;10,20;
2026-08-03 00:59:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,20;0;7,60;5;50;9,30;10,20;
2026-08-03 01:00:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,20;
2026-08-03 01:01:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,20;
2026-08-03 01:02:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,30;
2026-08-03 01:03:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,30;0;7,60;5;50;9,30;10,30;
2026-08-03 01:04:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,30;10,20;
2026-08-03 01:05:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,60;5;50;9,20;10,20;
2026-08-03 01:06:00.0;OFF;ON;50;1,60;4,40;9,40;5,90;97,20;0;7,80;5;50;9,20;10,20;
2026-08-03 01:07:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,60;5;50;9,20;10,20;
2026-08-03 01:08:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,20;0;7,70;5;50;9,20;10,20;
2026-08-03 01:09:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,30;10,20;
2026-08-03 01:10:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,60;5;50;9,20;10,20;
2026-08-03 01:11:00.0;OFF;ON;50;1,80;4,40;9,40;5,90;97,10;0;7,60;5;50;9,20;10,20;
2026-08-03 01:12:00.0;OFF;ON;50;1,70;4,40;9,40;5,90;97,10;0;7,70;5;50;9,20;10,20;
2026-08-03 01:13:00.0;OFF;ON;50;1,70;4,40;9,30;5,90;97,10;0;7,60;5;50;9,20;10,20;
