CamCarcacas2;
2026-07-23 00:00;2026-07-24 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-23 00:00:00.0;OFF;ON;100;-3,40;-4;-0,60;9,30;95,30;124,90;2,90;3,50;99,60;-0,70;-1,20;
2026-07-23 00:01:00.0;OFF;ON;100;-3,50;-4;-0,60;9,30;95,30;124,80;2,90;3,50;99,50;-0,70;-1,20;
2026-07-23 00:02:00.0;OFF;ON;100;-3,40;-4;-0,60;9,30;95,30;124,80;2,80;3,50;99,60;-0,70;-1,20;
2026-07-23 00:03:00.0;OFF;ON;100;-3,40;-4;-0,60;9,20;95,30;124,80;2,80;3,50;99,80;-0,70;-1,20;
2026-07-23 00:04:00.0;OFF;ON;100;-3,30;-4;-0,60;9,20;95,20;124,90;2,70;3,50;100;-0,70;-1,20;
2026-07-23 00:05:00.0;OFF;ON;100;-3,40;-4;-0,60;9,20;95,30;124,80;2,80;3,50;99,80;-0,70;-1,20;
2026-07-23 00:06:00.0;OFF;ON;100;-3,40;-4;-0,60;9,20;95,30;124,90;2,80;3,50;99,60;-0,70;-1,20;
2026-07-23 00:07:00.0;OFF;ON;100;-3,30;-4;-0,60;9,10;95,30;124,90;2,70;3,50;100;-0,70;-1,20;
2026-07-23 00:08:00.0;OFF;ON;100;-3,40;-4;-0,60;9,10;95,30;124,90;2,80;3,50;100;-0,70;-1,30;
2026-07-23 00:09:00.0;OFF;ON;100;-3,30;-4;-0,60;9,10;95,30;124,90;2,70;3,50;100;-0,70;-1,30;
2026-07-23 00:10:00.0;OFF;ON;100;-3,30;-4;-0,60;9,10;95,30;124,80;2,70;3,50;100;-0,70;-1,30;
2026-07-23 00:11:00.0;OFF;ON;100;-3,30;-4;-0,60;9;95,30;124,80;2,70;3,50;100;-0,70;-1,30;
2026-07-23 00:12:00.0;OFF;ON;100;-3,40;-4;-0,60;9;95,30;124,80;2,80;3,50;99,70;-0,70;-1,30;
2026-07-23 00:13:00.0;OFF;ON;100;-3,40;-4;-0,60;9;95,30;124,80;2,80;3,50;99,60;-0,70;-1,30;
2026-07-23 00:14:00.0;OFF;ON;100;-3,30;-4;-0,60;9;95,30;124,80;2,70;3,50;100;-0,70;-1,30;
2026-07-23 00:15:00.0;OFF;ON;100;-3,30;-4;-0,60;8,90;95,30;124,80;2,70;3,50;100;-0,70;-1,30;
2026-07-23 00:16:00.0;OFF;ON;100;-3,30;-4;-0,60;8,90;95,30;124,80;2,70;3,50;100;-0,70;-1,30;
2026-07-23 00:17:00.0;OFF;ON;100;-3,30;-4;-0,60;8,90;95,30;124,80;2,70;3,50;100;-0,70;-1,30;
2026-07-23 00:18:00.0;OFF;ON;100;-3,30;-4;-0,60;8,90;95,30;124,90;2,70;3,50;100;-0,70;-1,30;
2026-07-23 00:19:00.0;OFF;ON;100;-3,40;-4;-0,60;8,90;95,30;124,90;2,80;3,50;99,80;-0,70;-1,30;
2026-07-23 00:20:00.0;OFF;ON;100;-3,40;-4;-0,60;8,80;95,30;124,80;2,80;3,50;99,70;-0,80;-1,30;
2026-07-23 00:21:00.0;OFF;ON;100;-3,40;-4;-0,60;8,80;95,30;124,80;2,80;3,50;99,60;-0,70;-1,30;
2026-07-23 00:22:00.0;OFF;ON;100;-3,30;-4;-0,60;8,80;95,20;124,80;2,70;3,50;100;-0,70;-1,30;
2026-07-23 00:23:00.0;OFF;ON;100;-3,40;-4;-0,60;8,80;95,30;124,80;2,80;3,50;99,60;-0,80;-1,30;
2026-07-23 00:24:00.0;OFF;ON;100;-3,40;-4;-0,60;8,70;95,30;124,80;2,80;3,50;99,70;-0,80;-1,30;
