CamCarcacas2;
2026-06-18 00:00;2026-06-19 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-06-18 00:00:00.0;OFF;ON;100;-2,60;-3,20;0,30;9,60;94,90;99,90;2,90;3,50;77,40;0,20;-0,40;
2026-06-18 00:01:00.0;OFF;ON;100;-3,60;-3,20;0,30;9,60;95;99,90;3,90;3,50;72,90;0,20;-0,30;
2026-06-18 00:02:00.0;OFF;ON;100;-3,50;-3,20;0,30;9,60;95,10;99,90;3,70;3,50;73,30;0,20;-0,30;
2026-06-18 00:03:00.0;OFF;ON;100;-2,90;-3,20;0,30;9,60;95,10;99,90;3,20;3,50;76,40;0,10;-0,40;
2026-06-18 00:04:00.0;OFF;ON;100;-3,60;-3,30;0,20;9,50;94,90;99,90;3,80;3,50;72,80;0,10;-0,40;
2026-06-18 00:05:00.0;OFF;ON;100;-2,80;-3,30;0,20;9,50;94,90;99,90;3;3,50;77,10;0,10;-0,50;
2026-06-18 00:06:00.0;OFF;ON;100;-3,60;-3,30;0,20;9,50;94,80;99,90;3,70;3,50;73;0,10;-0,50;
2026-06-18 00:07:00.0;OFF;ON;100;-3,60;-3,30;0,20;9,50;94,80;99,90;3,80;3,50;72,70;0;-0,50;
2026-06-18 00:08:00.0;OFF;ON;100;-3,70;-3,30;0,10;9,50;94,70;99,90;3,80;3,50;72,40;0;-0,50;
2026-06-18 00:09:00.0;OFF;ON;100;-3;-3,40;0,10;9,50;94,80;99,90;3,20;3,50;76,10;0;-0,50;
2026-06-18 00:10:00.0;OFF;ON;100;-3;-3,40;0,10;9,40;94,80;99,90;3,10;3,50;76,30;0;-0,50;
2026-06-18 00:11:00.0;OFF;ON;100;-3,50;-3,40;0,10;9,40;94,80;99,90;3,60;3,50;73,40;0;-0,50;
2026-06-18 00:12:00.0;OFF;ON;100;-3,70;-3,40;0,10;9,40;94,80;99,90;3,80;3,50;72,50;0;-0,50;
2026-06-18 00:13:00.0;OFF;ON;100;-3,20;-3,40;0,10;9,40;94,80;99,90;3,30;3,50;74,80;0;-0,50;
2026-06-18 00:14:00.0;OFF;ON;100;-3,60;-3,40;0,10;9,40;94,80;99,90;3,70;3,50;72,80;0;-0,50;
