CamCarcacas2;
2026-07-25 00:00;2026-07-26 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-07-25 00:00:00.0;OFF;ON;100;-3,40;-4;-0,60;9,50;95,40;122,60;2,80;5,80;99,70;-0,70;-1,20;
2026-07-25 00:01:00.0;OFF;ON;100;-3,40;-4;-0,60;9,50;95,40;122,60;2,80;6;99,60;-0,80;-1,20;
2026-07-25 00:02:00.0;OFF;ON;100;-3,40;-4;-0,60;9,40;95,40;122,60;2,80;6;99,80;-0,80;-1,20;
2026-07-25 00:03:00.0;OFF;ON;100;-3,40;-4;-0,60;9,40;95,40;122,60;2,80;6;99,60;-0,80;-1,20;
2026-07-25 00:04:00.0;OFF;ON;100;-3,30;-4;-0,60;9,40;95,40;122,60;2,70;6;100;-0,80;-1,20;
2026-07-25 00:05:00.0;OFF;ON;100;-3,40;-4;-0,60;9,40;95,40;122,60;2,80;6;99,60;-0,80;-1,20;
2026-07-25 00:06:00.0;OFF;ON;100;-3,30;-4;-0,60;9,30;95,40;122,60;2,70;6;100;-0,80;-1,20;
2026-07-25 00:07:00.0;OFF;ON;100;-3,30;-4;-0,60;9,30;95,40;122,60;2,70;6;100;-0,80;-1,20;
2026-07-25 00:08:00.0;OFF;ON;100;-3,40;-4;-0,60;9,30;95,40;122,60;2,80;6;99,60;-0,80;-1,20;
