CamCarcacas2;
2026-06-02 00:00;2026-06-03 00:00;
12144 Frigorífico Thoms;
ayron.costa;
" ";CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 52 - Câmara de carcaças - Controle de temperatura 2;CPCO 53 - Balança;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 51 - Câmara de carcaças - Controle de temperatura 1;CPCO 54 - Câmara de carcaças - Controle de temperatura 3;
" ";Carregamento;Resfriamento;Saida Y1 - Ventiladores EC;Temp entrada glicol;Temp ref;Temp retorno ar;Temperatuda espeto;Umidade relativa da camara;Peso atual;DT Atual;DT ref;Cap Atual Valvula;Temp retorno ar M1A08;Temp Insuf de ar M1A08;" ";
2026-06-02 00:00:00.0;OFF;ON;100;-3,50;-4;0,10;11,80;94,30;115,70;3,60;9,50;99,60;0;-0,60;
2026-06-02 00:01:00.0;OFF;ON;100;-3,50;-4;0,10;11,80;94,30;115,70;3,60;9,50;99,60;0;-0,60;
2026-06-02 00:02:00.0;OFF;ON;100;-3,50;-4;0,10;11,70;94,30;115,70;3,60;9,50;99,60;0;-0,60;
2026-06-02 00:03:00.0;OFF;ON;100;-3,50;-4;0,10;11,70;94,30;115,70;3,60;9,50;99,60;0;-0,70;
2026-06-02 00:04:00.0;OFF;ON;100;-3,50;-4;0,10;11,70;94,30;115,70;3,50;9,50;100;0;-0,70;
2026-06-02 00:05:00.0;OFF;ON;100;-3,50;-4;0;11,60;94,30;115,70;3,60;9,50;99,60;0;-0,70;
2026-06-02 00:06:00.0;OFF;ON;100;-3,50;-4;0;11,60;94,30;115,70;3,60;9,50;99,60;0;-0,70;
2026-06-02 00:07:00.0;OFF;ON;100;-3,50;-4;0;11,60;94,30;115,70;3,50;9,50;100;0;-0,70;
2026-06-02 00:08:00.0;OFF;ON;100;-3,50;-4;0;11,60;94,30;115,70;3,50;9,50;100;0;-0,70;
2026-06-02 00:09:00.0;OFF;ON;100;-3,60;-4;0;11,50;94,30;115,70;3,60;9,50;99,60;0;-0,70;
